vehicle id;make;model;year;tank_capacity;initial_odometer;archive;fill up id;vehicle_id;date;mileage;fuel_added;cost;is_partial_fill_up;comment;tags
4;Kia;Soul 4U;2010;48;500;1;480;4;2011-01-17 00:00:00;439.3;38.265;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;481;4;2011-01-21 00:00:00;436.6;34.582;40.01;0;;
4;Kia;Soul 4U;2010;48;500;1;482;4;2011-01-26 00:00:00;342.5;35.437;41.0;0;;
4;Kia;Soul 4U;2010;48;500;1;483;4;2011-02-01 00:00:00;449.4;35.125;40.01;0;;
4;Kia;Soul 4U;2010;48;500;1;484;4;2011-02-04 00:00:00;426.0;34.187;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;485;4;2011-02-10 00:00:00;358.0;34.187;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;486;4;2011-02-12 00:00:00;238.4;21.28;24.9;0;;
4;Kia;Soul 4U;2010;48;500;1;487;4;2011-02-15 00:00:00;394.1;36.94;43.22;0;;
4;Kia;Soul 4U;2010;48;500;1;488;4;2011-02-22 00:00:00;465.0;38.36;44.0;0;;
4;Kia;Soul 4U;2010;48;500;1;489;4;2011-02-28 00:00:00;437.8;31.607;40.01;0;;
4;Kia;Soul 4U;2010;48;500;1;490;4;2011-03-04 00:00:00;433.1;36.112;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;491;4;2011-03-08 00:00:00;428.5;36.472;45.01;0;;
4;Kia;Soul 4U;2010;48;500;1;492;4;2011-03-13 00:00:00;356.1;35.775;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;493;4;2011-03-18 00:00:00;533.5;35.775;45.0;0;;
4;Kia;Soul 4U;2010;48;500;1;494;4;2011-03-24 00:00:00;437.3;37.277;46.0;0;;
4;Kia;Soul 4U;2010;48;500;1;495;4;2011-03-29 00:00:00;449.6;38.827;47.25;0;;
4;Kia;Soul 4U;2010;48;500;1;496;4;2011-04-03 00:00:00;498.6;15.76;20.0;0;;
4;Kia;Soul 4U;2010;48;500;1;497;4;2011-04-05 00:00:00;233.3;18.997;25.0;0;;
4;Kia;Soul 4U;2010;48;500;1;498;4;2011-04-08 00:00:00;223.1;22.95;30.0;0;;
4;Kia;Soul 4U;2010;48;500;1;499;4;2011-04-12 00:00:00;270.8;26.786;35.01;0;;
4;Kia;Soul 4U;2010;48;500;1;500;4;2011-04-16 00:00:00;362.5;22.622;30.0;0;;
4;Kia;Soul 4U;2010;48;500;1;501;4;2011-04-21 00:00:00;217.9;30.845;40.01;0;;
4;Kia;Soul 4U;2010;48;500;1;502;4;2011-04-28 00:00:00;424.9;29.477;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;503;4;2011-05-03 00:00:00;366.9;30.802;41.0;0;;
4;Kia;Soul 4U;2010;48;500;1;504;4;2011-05-09 00:00:00;361.6;27.825;36.01;0;;
4;Kia;Soul 4U;2010;48;500;1;505;4;2011-05-12 00:00:00;355.9;18.121;26.0;0;;
4;Kia;Soul 4U;2010;48;500;1;506;4;2011-05-16 00:00:00;245.5;19.515;27.01;0;;
4;Kia;Soul 4U;2010;48;500;1;507;4;2011-05-19 00:00:00;214.3;25.625;35.0;0;;
4;Kia;Soul 4U;2010;48;500;1;508;4;2011-05-25 00:00:00;304.2;15.34;20.0;0;;
4;Kia;Soul 4U;2010;48;500;1;509;4;2011-05-27 00:00:00;221.0;19.425;25.0;0;;
4;Kia;Soul 4U;2010;48;500;1;510;4;2011-06-01 00:00:00;215.0;19.78;25.0;0;;
4;Kia;Soul 4U;2010;48;500;1;511;4;2011-06-04 00:00:00;314.1;15.695;20.0;0;;
4;Kia;Soul 4U;2010;48;500;1;512;4;2011-06-07 00:00:00;218.6;27.622;35.0;0;;
4;Kia;Soul 4U;2010;48;500;1;513;4;2011-06-14 00:00:00;319.1;32.335;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;514;4;2011-06-18 00:00:00;448.6;32.892;40.03;0;;
4;Kia;Soul 4U;2010;48;500;1;515;4;2011-06-18 00:00:00;431.1;22.787;30.06;0;;
4;Kia;Soul 4U;2010;48;500;1;516;4;2011-06-24 00:00:00;434.3;31.832;40.01;0;;
4;Kia;Soul 4U;2010;48;500;1;517;4;2011-07-06 00:00:00;283.4;31.83;40.01;0;;
4;Kia;Soul 4U;2010;48;500;1;518;4;2011-07-12 00:00:00;441.9;14.797;20.01;0;;
4;Kia;Soul 4U;2010;48;500;1;519;4;2011-07-13 00:00:00;160.1;18.466;25.02;0;;
4;Kia;Soul 4U;2010;48;500;1;520;4;2011-07-16 00:00:00;256.1;23.31;30.0;0;;
4;Kia;Soul 4U;2010;48;500;1;521;4;2011-07-21 00:00:00;321.0;27.212;35.02;0;;
4;Kia;Soul 4U;2010;48;500;1;522;4;2011-07-26 00:00:00;365.3;18.531;25.0;0;;
4;Kia;Soul 4U;2010;48;500;1;523;4;2011-07-28 00:00:00;228.6;14.859;20.0;0;;
4;Kia;Soul 4U;2010;48;500;1;524;4;2011-08-01 00:00:00;218.5;15.067;20.01;0;;
4;Kia;Soul 4U;2010;48;500;1;525;4;2011-08-03 00:00:00;154.5;20.045;26.0;0;;
4;Kia;Soul 4U;2010;48;500;1;526;4;2011-08-06 00:00:00;314.2;27.407;35.0;0;;
4;Kia;Soul 4U;2010;48;500;1;527;4;2011-08-10 00:00:00;218.7;31.092;39.02;0;;
4;Kia;Soul 4U;2010;48;500;1;528;4;2011-08-15 00:00:00;508.8;28.307;35.02;0;;
4;Kia;Soul 4U;2010;48;500;1;529;4;2011-08-18 00:00:00;322.0;24.265;30.02;0;;
4;Kia;Soul 4U;2010;48;500;1;530;4;2011-08-23 00:00:00;336.6;29.687;36.01;0;;
4;Kia;Soul 4U;2010;48;500;1;531;4;2011-08-26 00:00:00;396.4;40.235;52.14;0;;
4;Kia;Soul 4U;2010;48;500;1;532;4;2011-08-28 00:00:00;458.8;35.0;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;533;4;2011-08-31 00:00:00;406.4;27.72;35.01;0;;
4;Kia;Soul 4U;2010;48;500;1;534;4;2011-09-08 00:00:00;350.4;19.325;26.01;0;;
4;Kia;Soul 4U;2010;48;500;1;535;4;2011-09-10 00:00:00;203.6;22.95;30.0;0;;
4;Kia;Soul 4U;2010;48;500;1;536;4;2011-09-14 00:00:00;336.4;31.32;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;537;4;2011-09-20 00:00:00;446.5;31.822;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;538;4;2011-09-24 00:00:00;406.2;32.335;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;539;4;2011-09-28 00:00:00;324.2;33.135;39.0;0;;
4;Kia;Soul 4U;2010;48;500;1;540;4;2011-10-06 00:00:00;540.7;37.45;47.0;0;;
4;Kia;Soul 4U;2010;48;500;1;541;4;2011-10-13 00:00:00;397.1;28.352;35.01;0;;
4;Kia;Soul 4U;2010;48;500;1;542;4;2011-10-17 00:00:00;393.0;28.345;35.01;0;;
4;Kia;Soul 4U;2010;48;500;1;543;4;2011-10-21 00:00:00;320.2;28.345;35.01;0;;
4;Kia;Soul 4U;2010;48;500;1;544;4;2011-10-30 00:00:00;334.9;33.688;41.0;0;;
4;Kia;Soul 4U;2010;48;500;1;545;4;2011-11-04 00:00:00;452.0;41.4;49.56;0;;
4;Kia;Soul 4U;2010;48;500;1;546;4;2011-11-11 00:00:00;481.3;27.625;35.0;0;;
4;Kia;Soul 4U;2010;48;500;1;547;4;2011-11-15 00:00:00;335.4;27.637;35.02;0;;
4;Kia;Soul 4U;2010;48;500;1;548;4;2011-11-18 00:00:00;345.6;28.81;36.5;0;;
4;Kia;Soul 4U;2010;48;500;1;549;4;2011-11-21 00:00:00;347.2;29.007;35.01;0;;
4;Kia;Soul 4U;2010;48;500;1;550;4;2011-11-25 00:00:00;339.5;29.242;35.0;0;;
4;Kia;Soul 4U;2010;48;500;1;551;4;2011-11-30 00:00:00;405.6;33.417;40.0;0;;
4;Kia;Soul 4U;2010;48;500;1;552;4;2011-12-02 00:00:00;410.4;29.248;35.01;0;;
